source_schema	source_table	column_id	source_column	sqlserver_type	max_length	precision	scale	is_nullable	is_identity	default_definition
dbo	PredSelectedAuthors	4	MaleAdultGUID	uniqueidentifier	16	0	0	1	0	NULL
dbo	PredSelectedAuthors	5	FemalePediatricGUID	uniqueidentifier	16	0	0	1	0	NULL
dbo	PredSelectedAuthors	6	FemaleAdolescentGUID	uniqueidentifier	16	0	0	1	0	NULL
dbo	PredSelectedAuthors	7	FemaleAdultGUID	uniqueidentifier	16	0	0	1	0	NULL
dbo	PredSelectedAuthors	8	PredSelectedAuthorsID	int	4	10	0	0	1	NULL
dbo	PredSelectedAuthors	9	PredSetGUID	uniqueidentifier	16	0	0	0	0	(newid())
dbo	PredSet	1	PredSetGUID	uniqueidentifier	16	0	0	0	0	(newid())
dbo	PredSet	2	PredSetName	nvarchar	100	0	0	0	0	NULL
dbo	PredSet	3	Disabled	bit	1	1	0	0	0	(0)
dbo	PredVariable	1	PredVariableID	int	4	10	0	0	1	NULL
dbo	PredVariable	2	ParamsDefID	smallint	2	5	0	0	0	NULL
dbo	PredVariable	3	PredVariableType	tinyint	1	3	0	0	0	(0)
dbo	PredVariable	4	PredAuthorGUID	uniqueidentifier	16	0	0	0	0	NULL
dbo	PredVariable	5	CaucasianMalePediatric	nvarchar	2000	0	0	1	0	NULL
dbo	PredVariable	6	CaucasianMaleAdolescent	nvarchar	2000	0	0	1	0	NULL
dbo	PredVariable	7	CaucasianMaleAdult	nvarchar	2000	0	0	1	0	NULL
dbo	PredVariable	8	CaucasianFemalePediatric	nvarchar	2000	0	0	1	0	NULL
dbo	PredVariable	9	CaucasianFemaleAdolescent	nvarchar	2000	0	0	1	0	NULL
dbo	PredVariable	10	CaucasianFemaleAdult	nvarchar	2000	0	0	1	0	NULL
dbo	PredVariable	11	BlackMalePediatric	nvarchar	2000	0	0	1	0	NULL
dbo	PredVariable	12	BlackMaleAdolescent	nvarchar	2000	0	0	1	0	NULL
dbo	PredVariable	13	BlackMaleAdult	nvarchar	2000	0	0	1	0	NULL
dbo	PredVariable	14	BlackFemalePediatric	nvarchar	2000	0	0	1	0	NULL
dbo	PredVariable	15	BlackFemaleAdolescent	nvarchar	2000	0	0	1	0	NULL
dbo	PredVariable	16	BlackFemaleAdult	nvarchar	2000	0	0	1	0	NULL
dbo	PredVariable	17	HispanicMalePediatric	nvarchar	2000	0	0	1	0	NULL
dbo	PredVariable	18	HispanicMaleAdolescent	nvarchar	2000	0	0	1	0	NULL
dbo	PredVariable	19	HispanicMaleAdult	nvarchar	2000	0	0	1	0	NULL
dbo	PredVariable	20	HispanicFemalePediatric	nvarchar	2000	0	0	1	0	NULL
dbo	PredVariable	21	HispanicFemaleAdolescent	nvarchar	2000	0	0	1	0	NULL
dbo	PredVariable	22	HispanicFemaleAdult	nvarchar	2000	0	0	1	0	NULL
dbo	PredVariable	23	AsianMalePediatric	nvarchar	2000	0	0	1	0	NULL
dbo	PredVariable	24	AsianMaleAdolescent	nvarchar	2000	0	0	1	0	NULL
dbo	PredVariable	25	AsianMaleAdult	nvarchar	2000	0	0	1	0	NULL
dbo	PredVariable	26	AsianFemalePediatric	nvarchar	2000	0	0	1	0	NULL
dbo	PredVariable	27	AsianFemaleAdolescent	nvarchar	2000	0	0	1	0	NULL
dbo	PredVariable	28	AsianFemaleAdult	nvarchar	2000	0	0	1	0	NULL
dbo	RaceCorrection	1	ParamsDefID	smallint	2	5	0	0	0	NULL
dbo	RaceCorrection	2	Caucasian	float	8	53	0	0	0	(0)
dbo	RaceCorrection	3	Black	float	8	53	0	0	0	(0)
dbo	RaceCorrection	4	Hispanic	float	8	53	0	0	0	(0)
dbo	RaceCorrection	5	Asian	float	8	53	0	0	0	(0)
dbo	RaceCorrection	6	RaceCorrectionID	int	4	10	0	0	1	NULL
dbo	RaceCorrection	7	PredSetGUID	uniqueidentifier	16	0	0	0	0	(newid())
dbo	ReviewStatus	1	ReviewStatusID	tinyint	1	3	0	0	0	(1)
dbo	ReviewStatus	2	ReviewStatusDesc	nvarchar	60	0	0	0	0	NULL
dbo	SBN2Data	1	SBN2DataID	int	4	10	0	0	1	NULL
dbo	SBN2Data	2	PatVisitID	int	4	10	0	0	0	(0)
dbo	SBN2Data	3	EffortTypeID	tinyint	1	3	0	0	0	(0)
dbo	SBN2Data	4	EffortTime	datetime	8	23	3	0	0	NULL
dbo	SBN2Data	5	EffortCDUs	float	8	53	0	0	0	(0)
dbo	SBN2Data	6	EffortArtificial	bit	1	1	0	0	0	(0)
dbo	SBN2Data	7	EffortManual	bit	1	1	0	0	0	(0)
dbo	SBN2Data	8	EffortSelected	bit	1	1	0	0	0	(0)
dbo	SBN2Data	9	CV	float	8	53	0	0	0	(0)
dbo	SBN2Data	10	CC	float	8	53	0	0	0	(0)
dbo	SBN2Data	11	DPhase3	float	8	53	0	0	0	(0)
dbo	SBN2Data	12	CVVC	float	8	53	0	0	0	(0)
dbo	SBN2Data	13	CCTLC	float	8	53	0	0	0	(0)
dbo	SBN2Data	14	CCFRC	float	8	53	0	0	0	(0)
dbo	SBN2Data	15	N27501250	float	8	53	0	0	0	(0)
dbo	SBN2Data	16	VDanSBN2	float	8	53	0	0	0	(0)
dbo	SBN2Data	17	TLCSBN2	float	8	53	0	0	0	(0)
dbo	SBN2Data	18	SVCSBN2	float	8	53	0	0	0	(0)
dbo	SBN2Data	19	SBN2SourceData	varbinary	-1	0	0	1	0	NULL
dbo	SBN2Data	20	EffortRpLp	bit	1	1	0	0	0	(0)
dbo	SBN2Data	21	PFProtocolStageIndex	tinyint	1	3	0	0	0	(0)
dbo	SBN2Data	22	ICSBN2	float	8	53	0	0	0	(0)
dbo	SBN2Data	23	SBN2SVCSourceData	varbinary	-1	0	0	1	0	NULL
dbo	SBN2Data	24	ExternalDeadspace	float	8	53	0	0	0	(0)
dbo	Site	1	SiteName	nvarchar	160	0	0	0	0	NULL
dbo	Site	2	SiteDivision	nvarchar	160	0	0	1	0	NULL
dbo	Site	3	SiteAddress	nvarchar	60	0	0	1	0	NULL
dbo	Site	4	SiteCity	nvarchar	60	0	0	1	0	NULL
dbo	Site	5	SiteState	nvarchar	8	0	0	1	0	NULL
dbo	Site	6	SiteZipCode	nvarchar	20	0	0	1	0	NULL
dbo	Site	7	SiteCountry	nvarchar	60	0	0	1	0	NULL
dbo	Site	8	SiteTelephone1	nvarchar	28	0	0	1	0	NULL
dbo	Site	9	SiteTelephone2	nvarchar	28	0	0	1	0	NULL
dbo	Site	10	SiteFax	nvarchar	28	0	0	1	0	NULL
dbo	Site	11	SiteEMail	nvarchar	60	0	0	1	0	NULL
dbo	Site	12	SiteGUID	uniqueidentifier	16	0	0	0	0	NULL
dbo	Site	13	CCOWUserSuffix	nvarchar	160	0	0	1	0	NULL
dbo	Site	14	CCOWPatientSuffix	nvarchar	160	0	0	1	0	NULL
dbo	Site	15	CCOWEncounterSuffix	nvarchar	160	0	0	1	0	NULL
dbo	SixMinuteWalkData	1	SixMinuteWalkDataID	int	4	10	0	0	1	NULL
dbo	SixMinuteWalkData	2	PatVisitID	int	4	10	0	0	0	((0))
dbo	SixMinuteWalkData	3	EffortTypeID	tinyint	1	3	0	0	0	((0))
dbo	SixMinuteWalkData	4	EffortTime	datetime	8	23	3	0	0	NULL
dbo	SixMinuteWalkData	5	EffortCDUs	float	8	53	0	0	0	((0))
dbo	SixMinuteWalkData	6	EffortArtificial	bit	1	1	0	0	0	((0))
dbo	SixMinuteWalkData	7	EffortManual	bit	1	1	0	0	0	((0))
dbo	SixMinuteWalkData	8	EffortSelected	bit	1	1	0	0	0	((0))
dbo	SixMinuteWalkData	9	EffortRpLp	bit	1	1	0	0	0	((0))
dbo	SixMinuteWalkData	10	PFProtocolStageIndex	tinyint	1	3	0	0	0	((0))
dbo	SixMinuteWalkData	11	DistanceWalked	float	8	53	0	0	0	((0))
dbo	SixMinuteWalkData	12	SpO2	float	8	53	0	0	0	((0))
dbo	SixMinuteWalkData	13	HR	float	8	53	0	0	0	((0))
dbo	SixMinuteWalkData	14	PausedTime	float	8	53	0	0	0	((0))
dbo	SixMinuteWalkData	15	NumberofPauses	float	8	53	0	0	0	((0))
dbo	SixMinuteWalkData	16	StartExerciseTime	smallint	2	5	0	0	0	((0))
dbo	SixMinuteWalkData	17	StartRecoveryTime	smallint	2	5	0	0	0	((0))
dbo	SixMinuteWalkData	18	ExerciseTimeInMin	smallint	2	5	0	0	0	((0))
dbo	SixMinuteWalkData	19	SourceData	varbinary	-1	0	0	1	0	NULL
dbo	SixMinuteWalkData	20	ManuallyEnteredData	varbinary	-1	0	0	1	0	NULL
dbo	Staff	1	StaffGUID	uniqueidentifier	16	0	0	0	0	NULL
dbo	Staff	2	StaffIDNum	nvarchar	40	0	0	0	0	NULL
dbo	Staff	3	StaffLastName	nvarchar	60	0	0	0	0	NULL
dbo	Staff	4	StaffFirstName	nvarchar	40	0	0	1	0	NULL
dbo	Staff	5	StaffLogin	nvarchar	40	0	0	1	0	NULL
dbo	Staff	6	StaffPassword	varbinary	-1	0	0	1	0	NULL
dbo	Staff	7	StaffDeleted	bit	1	1	0	0	0	(0)
dbo	Staff	8	Type	tinyint	1	3	0	0	0	(0)
dbo	Staff	9	RoleGUID	uniqueidentifier	16	0	0	1	0	NULL
dbo	Staff	13	ReviewStationConfig	varbinary	-1	0	0	1	0	NULL
dbo	Staff	14	StaffESActive	bit	1	1	0	0	0	(0)
dbo	Staff	15	StaffProxy	varbinary	-1	0	0	1	0	NULL
dbo	Staff	16	PFInterpTypeID	tinyint	1	3	0	0	0	(0)
dbo	Staff	17	EXInterpTypeID	tinyint	1	3	0	0	0	(0)
dbo	Staff	18	PFCustomConsultGUID	uniqueidentifier	16	0	0	1	0	NULL
dbo	Staff	19	EXCustomConsultGUID	uniqueidentifier	16	0	0	1	0	NULL
dbo	Staff	20	PFStandardConsultGUID	uniqueidentifier	16	0	0	1	0	NULL
dbo	Staff	21	EXStandardConsultGUID	uniqueidentifier	16	0	0	1	0	NULL
dbo	Staff	22	NBGStandardConsultGUID	uniqueidentifier	16	0	0	1	0	NULL
dbo	Staff	23	StaffProfileName	nvarchar	60	0	0	1	0	NULL
dbo	Staff	24	ReviewOnly	bit	1	1	0	0	0	(0)
dbo	Staff	25	UseFilters	bit	1	1	0	0	0	(0)
dbo	Staff	26	CanOverrideFilter	bit	1	1	0	0	0	(1)
dbo	Staff	27	PhysicianTypeFilter	smallint	2	5	0	0	0	(0)
dbo	Staff	28	PhysicianGUIDFilter	uniqueidentifier	16	0	0	1	0	NULL
dbo	Staff	29	TechnicianGUIDFilter	uniqueidentifier	16	0	0	1	0	NULL
dbo	Staff	30	SiteGUIDFilter	uniqueidentifier	16	0	0	1	0	NULL
dbo	Staff	31	ReviewStatusFilter	smallint	2	5	0	0	0	(0)
dbo	Staff	32	IsUser	bit	1	1	0	0	0	((1))
dbo	Staff	33	PasswordLocked	bit	1	1	0	0	0	((0))
dbo	Staff	34	FirstTimePassword	bit	1	1	0	0	0	((0))
dbo	Staff	35	IsEmergency	bit	1	1	0	0	0	((0))
dbo	Staff	36	EmergencyCount	int	4	10	0	0	0	((0))
dbo	Staff	37	PasswordDate	datetime	8	23	3	1	0	NULL
dbo	Staff	38	StaffExpirationDate	datetime	8	23	3	1	0	NULL
dbo	Staff	39	IncludeNoVisitFilter	bit	1	1	0	0	0	((0))
dbo	Staff	40	ExcludeSyringePatientsFilter	bit	1	1	0	0	0	((0))
dbo	Staff	41	ExcludeBiologicPatientsFilter	bit	1	1	0	0	0	((0))
dbo	Staff	42	UseOrderFilters	bit	1	1	0	0	0	((0))
dbo	Staff	43	NewOrdersFilter	bit	1	1	0	0	0	((0))
dbo	Staff	44	AssignedOrdersFilter	bit	1	1	0	0	0	((0))
dbo	Staff	45	CompletedOrdersFilter	bit	1	1	0	0	0	((0))
dbo	Staff	46	CanceledOrdersFilter	bit	1	1	0	0	0	((0))
dbo	StaticData	1	StaticDataID	int	4	10	0	0	1	NULL
dbo	StaticData	2	PatVisitID	int	4	10	0	0	0	(0)
dbo	StaticData	3	EffortTypeID	tinyint	1	3	0	0	0	(0)
dbo	StaticData	4	EffortTime	datetime	8	23	3	0	0	NULL
dbo	StaticData	5	EffortCDUs	float	8	53	0	0	0	(0)
dbo	StaticData	6	EffortArtificial	bit	1	1	0	0	0	(0)
dbo	StaticData	7	EffortManual	bit	1	1	0	0	0	(0)
dbo	StaticData	11	PtpMax	float	8	53	0	0	0	(0)
dbo	StaticData	12	PtpMaxVol	float	8	53	0	0	0	(0)
dbo	StaticData	13	Ptp90TLC	float	8	53	0	0	0	(0)
dbo	StaticData	14	Ptp80TLC	float	8	53	0	0	0	(0)
dbo	StaticData	15	Ptp70TLC	float	8	53	0	0	0	(0)
dbo	StaticData	16	Ptp60TLC	float	8	53	0	0	0	(0)
dbo	StaticData	17	Ptp50TLC	float	8	53	0	0	0	(0)
dbo	StaticData	18	Ptp40TLC	float	8	53	0	0	0	(0)
dbo	StaticData	19	Ptp30TLC	float	8	53	0	0	0	(0)
dbo	StaticData	20	Ptp20TLC	float	8	53	0	0	0	(0)
dbo	StaticData	21	PtpFRC	float	8	53	0	0	0	(0)
dbo	StaticData	22	TLCSt	float	8	53	0	0	0	(0)
dbo	StaticData	23	CoEffRetr	float	8	53	0	0	0	(0)
dbo	StaticData	24	CstI	float	8	53	0	0	0	(0)
dbo	StaticData	25	CstE	float	8	53	0	0	0	(0)
dbo	StaticData	26	SpCstI	float	8	53	0	0	0	(0)
dbo	StaticData	27	SpCstE	float	8	53	0	0	0	(0)
dbo	StaticData	33	StaticSourceData	varbinary	-1	0	0	1	0	NULL
dbo	StaticData	34	PFProtocolStageIndex	tinyint	1	3	0	0	0	(0)
dbo	StaticData	35	ISelect	bit	1	1	0	0	0	(0)
dbo	StaticData	36	ESelect	bit	1	1	0	0	0	(0)
dbo	StaticData	37	RecoilSelect	bit	1	1	0	0	0	(0)
dbo	StaticData	38	Ptp90PredTLC	float	8	53	0	0	0	(0)
dbo	StaticData	39	Ptp80PredTLC	float	8	53	0	0	0	(0)
dbo	StaticData	40	Ptp70PredTLC	float	8	53	0	0	0	(0)
dbo	StaticData	41	Ptp60PredTLC	float	8	53	0	0	0	(0)
dbo	StaticData	42	Ptp50PredTLC	float	8	53	0	0	0	(0)
dbo	StaticData	43	Ptp40PredTLC	float	8	53	0	0	0	(0)
dbo	StaticData	44	Ptp30PredTLC	float	8	53	0	0	0	(0)
dbo	StaticData	45	Ptp20PredTLC	float	8	53	0	0	0	(0)
dbo	StaticData	46	ICSt	float	8	53	0	0	0	(0)
dbo	SVCData	1	SVCDataID	int	4	10	0	0	1	NULL
dbo	SVCData	2	PatVisitID	int	4	10	0	0	0	(0)
dbo	SVCData	3	EffortTypeID	tinyint	1	3	0	0	0	(0)
dbo	SVCData	4	EffortTime	datetime	8	23	3	0	0	NULL
dbo	SVCData	5	EffortCDUs	float	8	53	0	0	0	(0)
dbo	SVCData	6	EffortArtificial	bit	1	1	0	0	0	(0)
dbo	SVCData	7	EffortManual	bit	1	1	0	0	0	(0)
dbo	SVCData	8	EffortSelected	bit	1	1	0	0	0	(0)
dbo	SVCData	9	VCSVC	float	8	53	0	0	0	(0)
dbo	SVCData	10	ICSVC	float	8	53	0	0	0	(0)
dbo	SVCData	11	ERVSVC	float	8	53	0	0	0	(0)
dbo	SVCData	12	AutoICSVC	float	8	53	0	0	0	(0)
dbo	SVCData	13	SVCSourceData	varbinary	-1	0	0	1	0	NULL
dbo	SVCData	14	SVCSourceTestType	tinyint	1	3	0	0	0	(0)
dbo	SVCData	15	PFProtocolStageIndex	tinyint	1	3	0	0	0	(0)
dbo	SVCData	16	EffortRpLp	bit	1	1	0	0	0	(0)
dbo	TestType	1	TestTypeID	int	4	10	0	0	0	(0)
dbo	TestType	2	TestTypeDesc	nvarchar	100	0	0	0	0	NULL
dbo	Workstation	1	WorkstationName	nvarchar	100	0	0	0	0	NULL
dbo	Workstation	2	LastReport	int	4	10	0	0	0	(0)
dbo	Workstation	3	WorkstationUserName	nvarchar	40	0	0	1	0	NULL
dbo	Workstation	4	WorkStationActive	bit	1	1	0	0	0	(0)
dbo	Workstation	5	ProgramRun	nvarchar	60	0	0	1	0	NULL
dbo	Workstation	6	WorkstationExternalResistance	float	8	53	0	0	0	(0)
dbo	Workstation	7	WorkstationExternalDeadSpace	float	8	53	0	0	0	(0)
dbo	Workstation	8	HardwareID	tinyint	1	3	0	0	0	(0)
dbo	Workstation	9	WorkstationBikeID	int	4	10	0	1	0	NULL
dbo	Workstation	10	WorkstationTreadmillID	int	4	10	0	1	0	NULL
dbo	Workstation	11	WorkstationHRMonitorID	int	4	10	0	1	0	NULL
dbo	Workstation	12	WorkstationPulseOximeterID	int	4	10	0	1	0	NULL
dbo	Workstation	13	WorkstationBPCuffID	int	4	10	0	1	0	NULL
dbo	Workstation	16	WorkstationECGID	int	4	10	0	1	0	NULL
dbo	Workstation	17	SiteGUID	uniqueidentifier	16	0	0	0	0	NULL
dbo	Workstation	18	WorkstationGUID	uniqueidentifier	16	0	0	0	0	NULL
dbo	Workstation	19	ComPort	tinyint	1	3	0	0	0	(1)
dbo	Workstation	20	AutoLogoutTime	smallint	2	5	0	0	0	(180)
dbo	Workstation	21	WeathermanType	tinyint	1	3	0	0	0	(0)
dbo	Workstation	22	ComPortWeatherman	tinyint	1	3	0	0	0	(1)
dbo	Workstation	23	ComPortBike	tinyint	1	3	0	0	0	(1)
dbo	Workstation	24	ComPortTreadmill	tinyint	1	3	0	0	0	(1)
dbo	Workstation	25	ComPortHRMonitor	tinyint	1	3	0	0	0	(1)
dbo	Workstation	26	ComPortPulseOximeter	tinyint	1	3	0	0	0	(1)
dbo	Workstation	27	ComPortBPCuff	tinyint	1	3	0	0	0	(1)
dbo	Workstation	28	ComPortECG	tinyint	1	3	0	0	0	(1)
dbo	Workstation	35	SyringeDeadSpace	float	8	53	0	0	0	(100)
dbo	Workstation	40	N2WashCorrFactorHuman	float	8	53	0	0	0	(0)
dbo	Workstation	41	N2WashCorrFactorSyringe	float	8	53	0	0	0	(0)
dbo	Workstation	42	GXDryCartridge	bit	1	1	0	0	0	(0)
dbo	Workstation	43	BikeMinWatts	float	8	53	0	0	0	(0)
dbo	Workstation	44	BikeMaxWatts	float	8	53	0	0	0	(0)
dbo	Workstation	45	BikeWattsPerVolt	float	8	53	0	0	0	(0)
dbo	Workstation	46	TMillMinSpeed	float	8	53	0	0	0	(0)
dbo	Workstation	47	TMillMaxSpeed	float	8	53	0	0	0	(0)
dbo	Workstation	48	TMillMinGrade	float	8	53	0	0	0	(0)
dbo	Workstation	49	TMillMaxGrade	float	8	53	0	0	0	(0)
dbo	Workstation	50	WorkstationCoreBodyTemperatureID	int	4	10	0	1	0	NULL
dbo	Workstation	51	WorkstationBodySweatID	int	4	10	0	1	0	NULL
dbo	Workstation	52	WorkstationTranscutaneousCO2ID	int	4	10	0	1	0	NULL
dbo	Workstation	53	ComIOPortHRMonitor	tinyint	1	3	0	0	0	((1))
dbo	Workstation	54	ComIOPortPulseOximeter	tinyint	1	3	0	0	0	((2))
dbo	Workstation	55	ComIOPortBikeWatts	tinyint	1	3	0	0	0	((3))
dbo	Workstation	56	ComIOPortBikeRPM	tinyint	1	3	0	0	0	((4))
dbo	Workstation	57	ComIOPortTMillSpeed	tinyint	1	3	0	0	0	((3))
dbo	Workstation	58	ComIOPortTMillGrade	tinyint	1	3	0	0	0	((4))
dbo	Workstation	59	ComIOPortCoreBodyTemperature	tinyint	1	3	0	0	0	((5))
dbo	Workstation	60	ComIOPortBodySweat	tinyint	1	3	0	0	0	((6))
dbo	Workstation	61	ComIOPortTranscutaneousCO2	tinyint	1	3	0	0	0	((7))
dbo	Workstation	62	WorkstationDistalDeadSpace	float	8	53	0	0	0	((0))
